HourUTC,PriceArea,product,amount,PriceDKK,PriceEUR
2019-05-05T01:00:00+00:00,SE4,Elspot,1,215.76,28.9
2019-05-05T01:00:00+00:00,SE3,Elspot,1,215.76,28.9
2019-05-05T01:00:00+00:00,NO2,Elspot,1,293.25,39.28
2019-05-05T01:00:00+00:00,DK2,Elspot,1,215.76,28.9
2019-05-05T01:00:00+00:00,DK1,Elspot,1,215.76,28.9
2019-05-05T01:00:00+00:00,DE,Elspot,1,215.76,28.9
2019-05-05T00:00:00+00:00,SYSTEM,Elspot,1,287.8,38.55
2019-05-05T00:00:00+00:00,SE4,Elspot,1,216.8,29.04
2019-05-05T00:00:00+00:00,SE3,Elspot,1,216.8,29.04
2019-05-05T00:00:00+00:00,NO2,Elspot,1,302.21,40.48
2019-05-05T00:00:00+00:00,DK2,Elspot,1,216.8,29.04
2019-05-05T00:00:00+00:00,DK1,Elspot,1,216.8,29.04
2019-05-05T00:00:00+00:00,DE,Elspot,1,216.8,29.04
2019-05-04T23:00:00+00:00,SYSTEM,Elspot,1,297.43,39.84
2019-05-04T23:00:00+00:00,SE4,Elspot,1,239.05,32.02
2019-05-04T23:00:00+00:00,SE3,Elspot,1,239.05,32.02
2019-05-04T23:00:00+00:00,NO2,Elspot,1,311.69,41.75
2019-05-04T23:00:00+00:00,DK2,Elspot,1,239.05,32.02
2019-05-04T23:00:00+00:00,DK1,Elspot,1,239.05,32.02
2019-05-04T23:00:00+00:00,DE,Elspot,1,239.05,32.02
2019-05-04T22:00:00+00:00,SYSTEM,Elspot,1,301.01,40.32
2019-05-04T22:00:00+00:00,SE4,Elspot,1,262.71,35.19
2019-05-04T22:00:00+00:00,SE3,Elspot,1,262.71,35.19
2019-05-04T22:00:00+00:00,NO2,Elspot,1,319.6,42.81
2019-05-04T22:00:00+00:00,DK2,Elspot,1,262.71,35.19
2019-05-04T22:00:00+00:00,DK1,Elspot,1,262.71,35.19
2019-05-04T22:00:00+00:00,DE,Elspot,1,262.71,35.19
2019-05-04T21:00:00+00:00,SYSTEM,Elspot,1,314.68,42.15
2019-05-04T21:00:00+00:00,SE4,Elspot,1,306.01,40.99
2019-05-04T21:00:00+00:00,SE3,Elspot,1,306.01,40.99
2019-05-04T21:00:00+00:00,NO2,Elspot,1,323.41,43.32
2019-05-04T21:00:00+00:00,DK2,Elspot,1,330.73,44.3
2019-05-04T21:00:00+00:00,DK1,Elspot,1,330.73,44.3
2019-05-04T21:00:00+00:00,DE,Elspot,1,330.73,44.3
2019-05-04T20:00:00+00:00,SYSTEM,Elspot,1,321.84,43.11
2019-05-04T20:00:00+00:00,SE4,Elspot,1,318.63,42.68
2019-05-04T20:00:00+00:00,SE3,Elspot,1,318.63,42.68
2019-05-04T20:00:00+00:00,NO2,Elspot,1,326.17,43.69
2019-05-04T20:00:00+00:00,DK2,Elspot,1,342.82,45.92
2019-05-04T20:00:00+00:00,DK1,Elspot,1,342.82,45.92
2019-05-04T20:00:00+00:00,DE,Elspot,1,342.82,45.92
2019-05-04T19:00:00+00:00,SYSTEM,Elspot,1,322.14,43.15
2019-05-04T19:00:00+00:00,SE4,Elspot,1,317.29,42.5
2019-05-04T19:00:00+00:00,SE3,Elspot,1,317.29,42.5
2019-05-04T19:00:00+00:00,NO2,Elspot,1,326.47,43.73
2019-05-04T19:00:00+00:00,DK2,Elspot,1,339.68,45.5
2019-05-04T19:00:00+00:00,DK1,Elspot,1,339.68,45.5
2019-05-04T19:00:00+00:00,DE,Elspot,1,339.68,45.5
2019-05-04T18:00:00+00:00,SYSTEM,Elspot,1,320.65,42.95
2019-05-04T18:00:00+00:00,SE4,Elspot,1,319.01,42.73
2019-05-04T18:00:00+00:00,SE3,Elspot,1,319.01,42.73
2019-05-04T18:00:00+00:00,NO2,Elspot,1,323.86,43.38
2019-05-04T18:00:00+00:00,DK2,Elspot,1,334.53,44.81
2019-05-04T18:00:00+00:00,DK1,Elspot,1,334.53,44.81
2019-05-04T18:00:00+00:00,DE,Elspot,1,334.53,44.81
2019-05-04T17:00:00+00:00,SYSTEM,Elspot,1,317.36,42.51
2019-05-04T17:00:00+00:00,SE4,Elspot,1,317.44,42.52
2019-05-04T17:00:00+00:00,SE3,Elspot,1,317.44,42.52
2019-05-04T17:00:00+00:00,NO2,Elspot,1,321.77,43.1
2019-05-04T17:00:00+00:00,DK2,Elspot,1,334.98,44.87
2019-05-04T17:00:00+00:00,DK1,Elspot,1,334.98,44.87
2019-05-04T17:00:00+00:00,DE,Elspot,1,334.98,44.87
2019-05-04T16:00:00+00:00,SYSTEM,Elspot,1,306.54,41.06
2019-05-04T16:00:00+00:00,SE4,Elspot,1,310.94,41.65
2019-05-04T16:00:00+00:00,SE3,Elspot,1,310.94,41.65
2019-05-04T16:00:00+00:00,NO2,Elspot,1,310.94,41.65
2019-05-04T16:00:00+00:00,DK2,Elspot,1,310.94,41.65
2019-05-04T16:00:00+00:00,DK1,Elspot,1,309.08,41.4
2019-05-04T16:00:00+00:00,DE,Elspot,1,309.08,41.4
2019-05-04T15:00:00+00:00,SYSTEM,Elspot,1,300.49,40.25
2019-05-04T15:00:00+00:00,SE4,Elspot,1,302.28,40.49
2019-05-04T15:00:00+00:00,SE3,Elspot,1,302.28,40.49
2019-05-04T15:00:00+00:00,NO2,Elspot,1,302.28,40.49
2019-05-04T15:00:00+00:00,DK2,Elspot,1,302.28,40.49
2019-05-04T15:00:00+00:00,DK1,Elspot,1,280.26,37.54
2019-05-04T15:00:00+00:00,DE,Elspot,1,254.65,34.11
2019-05-04T14:00:00+00:00,SYSTEM,Elspot,1,288.92,38.7
2019-05-04T14:00:00+00:00,SE4,Elspot,1,293.92,39.37
2019-05-04T14:00:00+00:00,SE3,Elspot,1,293.92,39.37
2019-05-04T14:00:00+00:00,NO2,Elspot,1,293.92,39.37
2019-05-04T14:00:00+00:00,DK2,Elspot,1,243.98,32.68
2019-05-04T14:00:00+00:00,DK1,Elspot,1,243.98,32.68
2019-05-04T14:00:00+00:00,DE,Elspot,1,243.98,32.68
2019-05-04T13:00:00+00:00,SYSTEM,Elspot,1,290.11,38.86
2019-05-04T13:00:00+00:00,SE4,Elspot,1,295.41,39.57
2019-05-04T13:00:00+00:00,SE3,Elspot,1,295.41,39.57
2019-05-04T13:00:00+00:00,NO2,Elspot,1,295.41,39.57
2019-05-04T13:00:00+00:00,DK2,Elspot,1,246.36,33
2019-05-04T13:00:00+00:00,DK1,Elspot,1,246.36,33
2019-05-04T13:00:00+00:00,DE,Elspot,1,246.36,33
2019-05-04T12:00:00+00:00,SYSTEM,Elspot,1,293.85,39.36
2019-05-04T12:00:00+00:00,SE4,Elspot,1,298.4,39.97
2019-05-04T12:00:00+00:00,SE3,Elspot,1,298.4,39.97
2019-05-04T12:00:00+00:00,NO2,Elspot,1,298.4,39.97
2019-05-04T12:00:00+00:00,DK2,Elspot,1,260.92,34.95
2019-05-04T12:00:00+00:00,DK1,Elspot,1,260.92,34.95
2019-05-04T12:00:00+00:00,DE,Elspot,1,260.92,34.95
2019-05-04T11:00:00+00:00,SYSTEM,Elspot,1,298.03,39.92
2019-05-04T11:00:00+00:00,SE4,Elspot,1,301.16,40.34
2019-05-04T11:00:00+00:00,SE3,Elspot,1,301.16,40.34
2019-05-04T11:00:00+00:00,NO2,Elspot,1,301.16,40.34
2019-05-04T11:00:00+00:00,DK2,Elspot,1,276.08,36.98
2019-05-04T11:00:00+00:00,DK1,Elspot,1,276.08,36.98
2019-05-04T11:00:00+00:00,DE,Elspot,1,276.08,36.98
2019-05-04T10:00:00+00:00,SYSTEM,Elspot,1,304.37,40.77
2019-05-04T10:00:00+00:00,SE4,Elspot,1,307.43,41.18
2019-05-04T10:00:00+00:00,SE3,Elspot,1,307.43,41.18
2019-05-04T10:00:00+00:00,NO2,Elspot,1,307.43,41.18
2019-05-04T10:00:00+00:00,DK2,Elspot,1,302.8,40.56
2019-05-04T10:00:00+00:00,DK1,Elspot,1,302.8,40.56
2019-05-04T10:00:00+00:00,DE,Elspot,1,302.8,40.56
2019-05-04T09:00:00+00:00,SYSTEM,Elspot,1,315.57,42.27
2019-05-04T09:00:00+00:00,SE4,Elspot,1,318.41,42.65
2019-05-04T09:00:00+00:00,SE3,Elspot,1,318.41,42.65
2019-05-04T09:00:00+00:00,NO2,Elspot,1,318.41,42.65
2019-05-04T09:00:00+00:00,DK2,Elspot,1,318.41,42.65
2019-05-04T09:00:00+00:00,DK1,Elspot,1,318.41,42.65
2019-05-04T09:00:00+00:00,DE,Elspot,1,318.41,42.65
2019-05-04T08:00:00+00:00,SYSTEM,Elspot,1,321.1,43.01
2019-05-04T08:00:00+00:00,SE4,Elspot,1,322.81,43.24
2019-05-04T08:00:00+00:00,SE3,Elspot,1,322.81,43.24
2019-05-04T08:00:00+00:00,NO2,Elspot,1,322.81,43.24
2019-05-04T08:00:00+00:00,DK2,Elspot,1,325.65,43.62
2019-05-04T08:00:00+00:00,DK1,Elspot,1,325.65,43.62
2019-05-04T08:00:00+00:00,DE,Elspot,1,325.65,43.62
2019-05-04T07:00:00+00:00,SYSTEM,Elspot,1,323.93,43.39
2019-05-04T07:00:00+00:00,SE4,Elspot,1,325.65,43.62
2019-05-04T07:00:00+00:00,SE3,Elspot,1,325.65,43.62
2019-05-04T07:00:00+00:00,NO2,Elspot,1,325.65,43.62
2019-05-04T07:00:00+00:00,DK2,Elspot,1,336.47,45.07
2019-05-04T07:00:00+00:00,DK1,Elspot,1,336.47,45.07
2019-05-04T07:00:00+00:00,DE,Elspot,1,336.47,45.07
2019-05-04T06:00:00+00:00,SYSTEM,Elspot,1,320.42,42.92
2019-05-04T06:00:00+00:00,SE4,Elspot,1,320.95,42.99
2019-05-04T06:00:00+00:00,SE3,Elspot,1,320.95,42.99
2019-05-04T06:00:00+00:00,NO2,Elspot,1,322.81,43.24
2019-05-04T06:00:00+00:00,DK2,Elspot,1,335.95,45
2019-05-04T06:00:00+00:00,DK1,Elspot,1,335.95,45
2019-05-04T06:00:00+00:00,DE,Elspot,1,335.95,45
2019-05-04T05:00:00+00:00,SYSTEM,Elspot,1,305.72,40.95
2019-05-04T05:00:00+00:00,SE4,Elspot,1,305.12,40.87
2019-05-04T05:00:00+00:00,SE3,Elspot,1,305.12,40.87
2019-05-04T05:00:00+00:00,NO2,Elspot,1,307.21,41.15
2019-05-04T05:00:00+00:00,DK2,Elspot,1,305.12,40.87
2019-05-04T05:00:00+00:00,DK1,Elspot,1,305.12,40.87
2019-05-04T05:00:00+00:00,DE,Elspot,1,305.12,40.87
2019-05-04T04:00:00+00:00,SYSTEM,Elspot,1,290.64,38.93
2019-05-04T04:00:00+00:00,SE4,Elspot,1,290.34,38.89
2019-05-04T04:00:00+00:00,SE3,Elspot,1,290.34,38.89
2019-05-04T04:00:00+00:00,NO2,Elspot,1,293.25,39.28
2019-05-04T04:00:00+00:00,DK2,Elspot,1,265.7,35.59
2019-05-04T04:00:00+00:00,DK1,Elspot,1,265.7,35.59
2019-05-04T04:00:00+00:00,DE,Elspot,1,265.7,35.59
2019-05-04T03:00:00+00:00,SYSTEM,Elspot,1,276.08,36.98
2019-05-04T03:00:00+00:00,SE4,Elspot,1,257.64,34.51
2019-05-04T03:00:00+00:00,SE3,Elspot,1,257.64,34.51
2019-05-04T03:00:00+00:00,NO2,Elspot,1,281.15,37.66
2019-05-04T03:00:00+00:00,DK2,Elspot,1,257.64,34.51
2019-05-04T03:00:00+00:00,DK1,Elspot,1,257.64,34.51
2019-05-04T03:00:00+00:00,DE,Elspot,1,257.64,34.51
2019-05-04T02:00:00+00:00,SYSTEM,Elspot,1,275.18,36.86
2019-05-04T02:00:00+00:00,SE4,Elspot,1,257.34,34.47
2019-05-04T02:00:00+00:00,SE3,Elspot,1,257.34,34.47
2019-05-04T02:00:00+00:00,NO2,Elspot,1,278.09,37.25
2019-05-04T02:00:00+00:00,DK2,Elspot,1,261.15,34.98
2019-05-04T02:00:00+00:00,DK1,Elspot,1,261.15,34.98
2019-05-04T02:00:00+00:00,DE,Elspot,1,261.15,34.98
2019-05-04T01:00:00+00:00,SYSTEM,Elspot,1,275.11,36.85
2019-05-04T01:00:00+00:00,SE4,Elspot,1,254.28,34.06
2019-05-04T01:00:00+00:00,SE3,Elspot,1,254.28,34.06
2019-05-04T01:00:00+00:00,NO2,Elspot,1,278.99,37.37
2019-05-04T01:00:00+00:00,DK2,Elspot,1,260.55,34.9
2019-05-04T01:00:00+00:00,DK1,Elspot,1,260.55,34.9
2019-05-04T01:00:00+00:00,DE,Elspot,1,260.55,34.9
2019-05-04T00:00:00+00:00,SYSTEM,Elspot,1,281.45,37.7
2019-05-04T00:00:00+00:00,SE4,Elspot,1,253.23,33.92
2019-05-04T00:00:00+00:00,SE3,Elspot,1,253.23,33.92
2019-05-04T00:00:00+00:00,NO2,Elspot,1,287.65,38.53
2019-05-04T00:00:00+00:00,DK2,Elspot,1,265.48,35.56
2019-05-04T00:00:00+00:00,DK1,Elspot,1,265.48,35.56
2019-05-04T00:00:00+00:00,DE,Elspot,1,265.48,35.56
2019-05-03T23:00:00+00:00,SYSTEM,Elspot,1,295.19,39.54
2019-05-03T23:00:00+00:00,SE4,Elspot,1,263.68,35.32
2019-05-03T23:00:00+00:00,SE3,Elspot,1,263.68,35.32
2019-05-03T23:00:00+00:00,NO2,Elspot,1,301.91,40.44
2019-05-03T23:00:00+00:00,DK2,Elspot,1,274.51,36.77
2019-05-03T23:00:00+00:00,DK1,Elspot,1,274.51,36.77
2019-05-03T23:00:00+00:00,DE,Elspot,1,274.51,36.77
2019-05-03T22:00:00+00:00,SYSTEM,Elspot,1,301.91,40.44
2019-05-03T22:00:00+00:00,SE4,Elspot,1,291.61,39.06
2019-05-03T22:00:00+00:00,SE3,Elspot,1,291.61,39.06
2019-05-03T22:00:00+00:00,NO2,Elspot,1,307.81,41.23
2019-05-03T22:00:00+00:00,DK2,Elspot,1,296.53,39.72
2019-05-03T22:00:00+00:00,DK1,Elspot,1,296.53,39.72
2019-05-03T22:00:00+00:00,DE,Elspot,1,296.53,39.72
2019-05-03T21:00:00+00:00,SYSTEM,Elspot,1,301.82,40.43
2019-05-03T21:00:00+00:00,SE4,Elspot,1,291.29,39.02
2019-05-03T21:00:00+00:00,SE3,Elspot,1,291.29,39.02
2019-05-03T21:00:00+00:00,NO2,Elspot,1,311.3,41.7
2019-05-03T21:00:00+00:00,DK2,Elspot,1,311.3,41.7
2019-05-03T21:00:00+00:00,DK1,Elspot,1,311.3,41.7
2019-05-03T21:00:00+00:00,DE,Elspot,1,313.61,42.01
2019-05-03T20:00:00+00:00,SYSTEM,Elspot,1,307.64,41.21
2019-05-03T20:00:00+00:00,SE4,Elspot,1,296.37,39.7
2019-05-03T20:00:00+00:00,SE3,Elspot,1,296.37,39.7
2019-05-03T20:00:00+00:00,NO2,Elspot,1,315.7,42.29
2019-05-03T20:00:00+00:00,DK2,Elspot,1,315.7,42.29
2019-05-03T20:00:00+00:00,DK1,Elspot,1,315.7,42.29
2019-05-03T20:00:00+00:00,DE,Elspot,1,338.7,45.37
2019-05-03T19:00:00+00:00,SYSTEM,Elspot,1,312.19,41.82
2019-05-03T19:00:00+00:00,SE4,Elspot,1,304.73,40.82
2019-05-03T19:00:00+00:00,SE3,Elspot,1,304.73,40.82
2019-05-03T19:00:00+00:00,NO2,Elspot,1,316.38,42.38
2019-05-03T19:00:00+00:00,DK2,Elspot,1,335.34,44.92
2019-05-03T19:00:00+00:00,DK1,Elspot,1,316.38,42.38
2019-05-03T19:00:00+00:00,DE,Elspot,1,335.34,44.92
2019-05-03T18:00:00+00:00,SYSTEM,Elspot,1,310.18,41.55
2019-05-03T18:00:00+00:00,SE4,Elspot,1,299.5,40.12
2019-05-03T18:00:00+00:00,SE3,Elspot,1,299.5,40.12
2019-05-03T18:00:00+00:00,NO2,Elspot,1,315.7,42.29
2019-05-03T18:00:00+00:00,DK2,Elspot,1,332.72,44.57
2019-05-03T18:00:00+00:00,DK1,Elspot,1,315.7,42.29
2019-05-03T18:00:00+00:00,DE,Elspot,1,332.72,44.57
2019-05-03T17:00:00+00:00,SYSTEM,Elspot,1,309.28,41.43
2019-05-03T17:00:00+00:00,SE4,Elspot,1,297.56,39.86
2019-05-03T17:00:00+00:00,SE3,Elspot,1,297.56,39.86
2019-05-03T17:00:00+00:00,NO2,Elspot,1,314.96,42.19
2019-05-03T17:00:00+00:00,DK2,Elspot,1,328.17,43.96
2019-05-03T17:00:00+00:00,DK1,Elspot,1,328.17,43.96
2019-05-03T17:00:00+00:00,DE,Elspot,1,328.17,43.96
2019-05-03T16:00:00+00:00,SYSTEM,Elspot,1,300.32,40.23
2019-05-03T16:00:00+00:00,SE4,Elspot,1,297.79,39.89
2019-05-03T16:00:00+00:00,SE3,Elspot,1,297.79,39.89
2019-05-03T16:00:00+00:00,NO2,Elspot,1,306.67,41.08
2019-05-03T16:00:00+00:00,DK2,Elspot,1,313.61,42.01
