HourUTC,product,amount,PriceArea,PriceDKK,PriceEUR
2019-04-24T14:00:00+00:00,aFRR_UpActivated,4.2,DK1,353.94,47.41
2019-04-24T13:00:00+00:00,aFRR_DownActivated,52.1,DK1,132.81,17.79
2019-04-24T13:00:00+00:00,aFRR_UpActivated,5.2,DK1,332.74,44.57
2019-04-24T12:00:00+00:00,aFRR_DownActivated,54.2,DK1,135.95,18.21
2019-04-24T12:00:00+00:00,aFRR_UpActivated,0,DK1,335.88,44.99
2019-04-24T11:00:00+00:00,aFRR_DownActivated,71,DK1,142.82,19.13
2019-04-24T11:00:00+00:00,aFRR_UpActivated,0,DK1,342.75,45.91
2019-04-24T10:00:00+00:00,aFRR_DownActivated,58.5,DK1,123.93,16.6
2019-04-24T10:00:00+00:00,aFRR_UpActivated,12.5,DK1,326.25,43.7
2019-04-24T09:00:00+00:00,aFRR_DownActivated,32.9,DK1,157.08,21.04
2019-04-24T09:00:00+00:00,aFRR_UpActivated,39.7,DK1,357,47.82
2019-04-24T08:00:00+00:00,aFRR_DownActivated,0.1,DK1,190.07,25.46
2019-04-24T08:00:00+00:00,aFRR_UpActivated,85.7,DK1,390,52.24
2019-04-24T07:00:00+00:00,aFRR_DownActivated,4.2,DK1,213.37,28.58
2019-04-24T07:00:00+00:00,aFRR_UpActivated,55.8,DK1,413.3,55.36
2019-04-24T06:00:00+00:00,aFRR_DownActivated,75.8,DK1,227.4,30.46
2019-04-24T06:00:00+00:00,aFRR_UpActivated,0.9,DK1,427.33,57.24
2019-04-24T05:00:00+00:00,aFRR_DownActivated,49.4,DK1,222.4,29.79
2019-04-24T05:00:00+00:00,aFRR_UpActivated,4.2,DK1,422.33,56.57
2019-04-24T04:00:00+00:00,aFRR_DownActivated,20.5,DK1,199.41,26.71
2019-04-24T04:00:00+00:00,aFRR_UpActivated,29.6,DK1,399.33,53.49
2019-04-24T03:00:00+00:00,aFRR_DownActivated,17.2,DK1,61.96,8.3
2019-04-24T03:00:00+00:00,aFRR_UpActivated,34.2,DK1,261.89,35.08
2019-04-24T02:00:00+00:00,aFRR_DownActivated,11.1,DK1,-60.02,-8.04
2019-04-24T02:00:00+00:00,aFRR_UpActivated,4.8,DK1,139.91,18.74
2019-04-24T01:00:00+00:00,aFRR_DownActivated,76.1,DK1,-73.46,-9.84
2019-04-24T01:00:00+00:00,aFRR_UpActivated,0,DK1,126.47,16.94
2019-04-24T00:00:00+00:00,aFRR_DownActivated,93.1,DK1,-70.62,-9.46
2019-04-24T00:00:00+00:00,aFRR_UpActivated,0,DK1,129.3,17.32
2019-04-23T23:00:00+00:00,aFRR_DownActivated,0.3,DK1,-69.43,-9.3
2019-04-23T23:00:00+00:00,aFRR_UpActivated,71.6,DK1,130.5,17.48
2019-04-23T22:00:00+00:00,aFRR_DownActivated,7.8,DK1,-83.69,-11.21
2019-04-23T22:00:00+00:00,aFRR_UpActivated,67.2,DK1,116.24,15.57
2019-04-23T21:00:00+00:00,aFRR_DownActivated,64.6,DK1,77.04,10.32
2019-04-23T21:00:00+00:00,aFRR_UpActivated,0,DK1,276.97,37.1
2019-04-23T20:00:00+00:00,aFRR_DownActivated,7.8,DK1,119.3,15.98
2019-04-23T20:00:00+00:00,aFRR_UpActivated,39.5,DK1,319.23,42.76
2019-04-23T19:00:00+00:00,aFRR_DownActivated,80.1,DK1,171.56,22.98
2019-04-23T19:00:00+00:00,aFRR_UpActivated,7.8,DK1,371.49,49.76
2019-04-23T18:00:00+00:00,aFRR_DownActivated,51.1,DK1,203.74,27.29
2019-04-23T18:00:00+00:00,aFRR_UpActivated,0.6,DK1,403.66,54.07
2019-04-23T17:00:00+00:00,aFRR_DownActivated,86.4,DK1,206.95,27.72
2019-04-23T17:00:00+00:00,aFRR_UpActivated,0,DK1,406.88,54.5
2019-04-23T16:00:00+00:00,aFRR_DownActivated,26.4,DK1,188.06,25.19
2019-04-23T16:00:00+00:00,aFRR_UpActivated,0,DK1,387.99,51.97
2019-04-23T15:00:00+00:00,aFRR_DownActivated,18.7,DK1,135.65,18.17
2019-04-23T15:00:00+00:00,aFRR_UpActivated,26.1,DK1,335.58,44.95
2019-04-23T14:00:00+00:00,aFRR_DownActivated,70.7,DK1,-2.31,-0.31
2019-04-23T14:00:00+00:00,aFRR_UpActivated,0.4,DK1,197.61,26.47
2019-04-23T13:00:00+00:00,aFRR_DownActivated,93,DK1,-98.99,-13.26
2019-04-23T13:00:00+00:00,aFRR_UpActivated,1.8,DK1,100.93,13.52
2019-04-23T12:00:00+00:00,aFRR_DownActivated,0,DK1,-133.48,-17.88
2019-04-23T12:00:00+00:00,aFRR_UpActivated,99.9,DK1,66.44,8.9
2019-04-23T11:00:00+00:00,aFRR_DownActivated,0.4,DK1,-174.4,-23.36
2019-04-23T11:00:00+00:00,aFRR_UpActivated,18,DK1,25.53,3.42
2019-04-23T10:00:00+00:00,aFRR_DownActivated,4.9,DK1,-174.47,-23.37
2019-04-23T10:00:00+00:00,aFRR_UpActivated,62.8,DK1,25.46,3.41
2019-04-23T09:00:00+00:00,aFRR_DownActivated,32.1,DK1,-99.74,-13.36
2019-04-23T09:00:00+00:00,aFRR_UpActivated,16.1,DK1,100.19,13.42
2019-04-23T08:00:00+00:00,aFRR_DownActivated,88.8,DK1,22.99,3.08
2019-04-23T08:00:00+00:00,aFRR_UpActivated,0,DK1,222.92,29.86
2019-04-23T07:00:00+00:00,aFRR_DownActivated,8.7,DK1,108.4,14.52
2019-04-23T07:00:00+00:00,aFRR_UpActivated,24.6,DK1,308.33,41.3
2019-04-23T06:00:00+00:00,aFRR_DownActivated,8.5,DK1,187.69,25.14
2019-04-23T06:00:00+00:00,aFRR_UpActivated,29.1,DK1,387.61,51.92
2019-04-23T05:00:00+00:00,aFRR_DownActivated,0.8,DK1,189.85,25.43
2019-04-23T05:00:00+00:00,aFRR_UpActivated,51.1,DK1,389.78,52.21
2019-04-23T04:00:00+00:00,aFRR_DownActivated,4.8,DK1,119.9,16.06
2019-04-23T04:00:00+00:00,aFRR_UpActivated,57,DK1,319.83,42.84
2019-04-23T03:00:00+00:00,aFRR_DownActivated,43.3,DK1,-48.9,-6.55
2019-04-23T03:00:00+00:00,aFRR_UpActivated,3.9,DK1,151.03,20.23
2019-04-23T02:00:00+00:00,aFRR_DownActivated,25,DK1,-171.34,-22.95
2019-04-23T02:00:00+00:00,aFRR_UpActivated,1.8,DK1,28.59,3.83
2019-04-23T01:00:00+00:00,aFRR_DownActivated,65.1,DK1,-182.31,-24.42
2019-04-23T01:00:00+00:00,aFRR_UpActivated,0,DK1,17.62,2.36
2019-04-23T00:00:00+00:00,aFRR_DownActivated,14.7,DK1,-171.93,-23.03
2019-04-23T00:00:00+00:00,aFRR_UpActivated,0,DK1,28,3.75
2019-04-22T23:00:00+00:00,aFRR_DownActivated,17.9,DK1,-151.85,-20.34
2019-04-22T23:00:00+00:00,aFRR_UpActivated,8.6,DK1,48.08,6.44
2019-04-22T22:00:00+00:00,aFRR_DownActivated,50.5,DK1,-112.81,-15.11
2019-04-22T22:00:00+00:00,aFRR_UpActivated,0,DK1,87.12,11.67
2019-04-22T21:00:00+00:00,aFRR_DownActivated,28.3,DK1,-212.55,-28.47
2019-04-22T21:00:00+00:00,aFRR_UpActivated,22.2,DK1,-12.62,-1.69
2019-04-22T20:00:00+00:00,aFRR_DownActivated,89.2,DK1,-99.74,-13.36
2019-04-22T20:00:00+00:00,aFRR_UpActivated,0,DK1,100.19,13.42
2019-04-22T19:00:00+00:00,aFRR_DownActivated,30.1,DK1,-77.72,-10.41
2019-04-22T19:00:00+00:00,aFRR_UpActivated,16.9,DK1,122.21,16.37
2019-04-22T18:00:00+00:00,aFRR_DownActivated,37.7,DK1,27.17,3.64
2019-04-22T18:00:00+00:00,aFRR_UpActivated,0.1,DK1,227.1,30.42
2019-04-22T17:00:00+00:00,aFRR_DownActivated,13.8,DK1,12.47,1.67
2019-04-22T17:00:00+00:00,aFRR_UpActivated,5.6,DK1,212.4,28.45
2019-04-22T16:00:00+00:00,aFRR_DownActivated,40.5,DK1,-102.88,-13.78
2019-04-22T16:00:00+00:00,aFRR_UpActivated,7.7,DK1,97.05,13
2019-04-22T15:00:00+00:00,aFRR_DownActivated,28,DK1,-139.98,-18.75
2019-04-22T15:00:00+00:00,aFRR_UpActivated,26.8,DK1,84.44,11.31
2019-04-22T14:00:00+00:00,aFRR_DownActivated,20.4,DK1,-210.01,-28.13
2019-04-22T14:00:00+00:00,aFRR_UpActivated,46.2,DK1,62.71,8.4
2019-04-22T13:00:00+00:00,aFRR_DownActivated,79.9,DK1,-100.11,-13.41
2019-04-22T13:00:00+00:00,aFRR_UpActivated,0,DK1,99.82,13.37
2019-04-22T12:00:00+00:00,aFRR_DownActivated,81.6,DK1,-99.07,-13.27
2019-04-22T12:00:00+00:00,aFRR_UpActivated,0,DK1,100.86,13.51
2019-04-22T11:00:00+00:00,aFRR_DownActivated,53.4,DK1,-78.54,-10.52
2019-04-22T11:00:00+00:00,aFRR_UpActivated,0,DK1,121.39,16.26
2019-04-22T10:00:00+00:00,aFRR_DownActivated,91.4,DK1,-48.97,-6.56
2019-04-22T10:00:00+00:00,aFRR_UpActivated,0,DK1,199.03,26.66
2019-04-22T09:00:00+00:00,aFRR_DownActivated,20,DK1,77.04,10.32
2019-04-22T09:00:00+00:00,aFRR_UpActivated,2.2,DK1,321.02,43
2019-04-22T08:00:00+00:00,aFRR_DownActivated,64.5,DK1,153.87,20.61
2019-04-22T08:00:00+00:00,aFRR_UpActivated,4.5,DK1,353.79,47.39
2019-04-22T07:00:00+00:00,aFRR_DownActivated,7,DK1,176.93,23.7
2019-04-22T07:00:00+00:00,aFRR_UpActivated,41.9,DK1,376.86,50.48
2019-04-22T06:00:00+00:00,aFRR_DownActivated,0,DK1,204.56,27.4
2019-04-22T06:00:00+00:00,aFRR_UpActivated,100,DK1,404.49,54.18
2019-04-22T05:00:00+00:00,aFRR_DownActivated,0,DK1,134.38,18
2019-04-22T05:00:00+00:00,aFRR_UpActivated,94.7,DK1,393.29,52.68
2019-04-22T04:00:00+00:00,aFRR_DownActivated,9.5,DK1,123.18,16.5
2019-04-22T04:00:00+00:00,aFRR_UpActivated,44.3,DK1,374.77,50.2
2019-04-22T03:00:00+00:00,aFRR_DownActivated,55.4,DK1,123.18,16.5
2019-04-22T03:00:00+00:00,aFRR_UpActivated,11.7,DK1,334.46,44.8
2019-04-22T02:00:00+00:00,aFRR_DownActivated,34.1,DK1,123.18,16.5
2019-04-22T02:00:00+00:00,aFRR_UpActivated,17.7,DK1,324.08,43.41
2019-04-22T01:00:00+00:00,aFRR_DownActivated,9.5,DK1,123.18,16.5
2019-04-22T01:00:00+00:00,aFRR_UpActivated,12.2,DK1,324.38,43.45
2019-04-22T00:00:00+00:00,aFRR_DownActivated,18,DK1,123.18,16.5
2019-04-22T00:00:00+00:00,aFRR_UpActivated,1.3,DK1,324.31,43.44
2019-04-21T23:00:00+00:00,aFRR_DownActivated,27.9,DK1,123.18,16.5
2019-04-21T23:00:00+00:00,aFRR_UpActivated,7.7,DK1,324.53,43.47
2019-04-21T22:00:00+00:00,aFRR_DownActivated,14.9,DK1,116.61,15.62
2019-04-21T22:00:00+00:00,aFRR_UpActivated,10.2,DK1,361.41,48.41
2019-04-21T21:00:00+00:00,aFRR_DownActivated,71.6,DK1,186.27,24.95
2019-04-21T21:00:00+00:00,aFRR_UpActivated,0,DK1,386.2,51.73
2019-04-21T20:00:00+00:00,aFRR_DownActivated,38.3,DK1,208.96,27.99
2019-04-21T20:00:00+00:00,aFRR_UpActivated,1.7,DK1,408.89,54.77
2019-04-21T19:00:00+00:00,aFRR_DownActivated,34.8,DK1,229.72,30.77
2019-04-21T19:00:00+00:00,aFRR_UpActivated,22.5,DK1,429.65,57.55
2019-04-21T18:00:00+00:00,aFRR_DownActivated,15.2,DK1,244.05,32.69
2019-04-21T18:00:00+00:00,aFRR_UpActivated,8.9,DK1,496.76,66.54
2019-04-21T17:00:00+00:00,aFRR_DownActivated,11.6,DK1,245.17,32.84
2019-04-21T17:00:00+00:00,aFRR_UpActivated,18.4,DK1,445.1,59.62
2019-04-21T16:00:00+00:00,aFRR_DownActivated,38.6,DK1,212.47,28.46
2019-04-21T16:00:00+00:00,aFRR_UpActivated,0,DK1,412.4,55.24
2019-04-21T15:00:00+00:00,aFRR_DownActivated,11.6,DK1,169.54,22.71
2019-04-21T15:00:00+00:00,aFRR_UpActivated,15.1,DK1,369.47,49.49
2019-04-21T14:00:00+00:00,aFRR_DownActivated,13.6,DK1,161.41,21.62
2019-04-21T14:00:00+00:00,aFRR_UpActivated,15.5,DK1,361.34,48.4
2019-04-21T13:00:00+00:00,aFRR_DownActivated,12.6,DK1,147.59,19.77
2019-04-21T13:00:00+00:00,aFRR_UpActivated,1,DK1,347.52,46.55
2019-04-21T12:00:00+00:00,aFRR_DownActivated,3.3,DK1,179.25,24.01
2019-04-21T12:00:00+00:00,aFRR_UpActivated,8.9,DK1,379.18,50.79
2019-04-21T11:00:00+00:00,aFRR_DownActivated,0,DK1,196.2,26.28
2019-04-21T11:00:00+00:00,aFRR_UpActivated,40.5,DK1,396.12,53.06
2019-04-21T10:00:00+00:00,aFRR_DownActivated,0,DK1,204.48,27.39
2019-04-21T10:00:00+00:00,aFRR_UpActivated,25.3,DK1,404.41,54.17
2019-04-21T09:00:00+00:00,aFRR_DownActivated,0,DK1,207.54,27.8
2019-04-21T09:00:00+00:00,aFRR_UpActivated,42.9,DK1,407.47,54.58
2019-04-21T08:00:00+00:00,aFRR_DownActivated,0,DK1,209.41,28.05
2019-04-21T08:00:00+00:00,aFRR_UpActivated,52.8,DK1,409.34,54.83
2019-04-21T07:00:00+00:00,aFRR_DownActivated,0,DK1,212.4,28.45
2019-04-21T07:00:00+00:00,aFRR_UpActivated,67.5,DK1,412.33,55.23
2019-04-21T06:00:00+00:00,aFRR_DownActivated,0,DK1,201.35,26.97
2019-04-21T06:00:00+00:00,aFRR_UpActivated,69.4,DK1,401.28,53.75
2019-04-21T05:00:00+00:00,aFRR_DownActivated,0,DK1,155.43,20.82
2019-04-21T05:00:00+00:00,aFRR_UpActivated,71.6,DK1,361.34,48.4
2019-04-21T04:00:00+00:00,aFRR_DownActivated,2.5,DK1,155.43,20.82
2019-04-21T04:00:00+00:00,aFRR_UpActivated,31.7,DK1,360.96,48.35
2019-04-21T03:00:00+00:00,aFRR_DownActivated,13.2,DK1,153.27,20.53
2019-04-21T03:00:00+00:00,aFRR_UpActivated,1.6,DK1,353.2,47.31
2019-04-21T02:00:00+00:00,aFRR_DownActivated,0.7,DK1,154.16,20.65
2019-04-21T02:00:00+00:00,aFRR_UpActivated,4,DK1,354.09,47.43
2019-04-21T01:00:00+00:00,aFRR_DownActivated,4.3,DK1,139.61,18.7
2019-04-21T01:00:00+00:00,aFRR_UpActivated,0.6,DK1,339.54,45.48
2019-04-21T00:00:00+00:00,aFRR_DownActivated,1,DK1,139.68,18.71
2019-04-21T00:00:00+00:00,aFRR_UpActivated,7,DK1,339.61,45.49
2019-04-20T23:00:00+00:00,aFRR_DownActivated,3.3,DK1,160.29,21.47
2019-04-20T23:00:00+00:00,aFRR_UpActivated,44.7,DK1,360.22,48.25
2019-04-20T22:00:00+00:00,aFRR_DownActivated,12.4,DK1,175.89,23.56
2019-04-20T22:00:00+00:00,aFRR_UpActivated,3.3,DK1,375.82,50.34
2019-04-20T21:00:00+00:00,aFRR_DownActivated,0.6,DK1,208.89,27.98
2019-04-20T21:00:00+00:00,aFRR_UpActivated,40.2,DK1,408.82,54.76
2019-04-20T20:00:00+00:00,aFRR_DownActivated,2.2,DK1,217.32,29.11
2019-04-20T20:00:00+00:00,aFRR_UpActivated,10.6,DK1,417.25,55.89
2019-04-20T19:00:00+00:00,aFRR_DownActivated,7.6,DK1,224.12,30.02
2019-04-20T19:00:00+00:00,aFRR_UpActivated,5.8,DK1,424.05,56.8
2019-04-20T18:00:00+00:00,aFRR_DownActivated,19.8,DK1,233.08,31.22
2019-04-20T18:00:00+00:00,aFRR_UpActivated,2.4,DK1,433,58
2019-04-20T17:00:00+00:00,aFRR_DownActivated,0.2,DK1,250.32,33.53
2019-04-20T17:00:00+00:00,aFRR_UpActivated,18.1,DK1,450.25,60.31
2019-04-20T16:00:00+00:00,aFRR_DownActivated,19.9,DK1,235.32,31.52
2019-04-20T16:00:00+00:00,aFRR_UpActivated,16.8,DK1,435.24,58.3
2019-04-20T15:00:00+00:00,aFRR_DownActivated,28.7,DK1,183.95,24.64
2019-04-20T15:00:00+00:00,aFRR_UpActivated,36.2,DK1,383.88,51.42
2019-04-20T14:00:00+00:00,aFRR_DownActivated,0,DK1,202.09,27.07
2019-04-20T14:00:00+00:00,aFRR_UpActivated,75.5,DK1,402.02,53.85
2019-04-20T13:00:00+00:00,aFRR_DownActivated,26.2,DK1,200,26.79
2019-04-20T13:00:00+00:00,aFRR_UpActivated,4.7,DK1,399.93,53.57
2019-04-20T12:00:00+00:00,aFRR_DownActivated,18.4,DK1,203.96,27.32
2019-04-20T12:00:00+00:00,aFRR_UpActivated,0.8,DK1,403.89,54.1
2019-04-20T11:00:00+00:00,aFRR_DownActivated,8.2,DK1,206.05,27.6
2019-04-20T11:00:00+00:00,aFRR_UpActivated,1.5,DK1,405.98,54.38
2019-04-20T10:00:00+00:00,aFRR_DownActivated,0.4,DK1,209.86,28.11
2019-04-20T10:00:00+00:00,aFRR_UpActivated,53.2,DK1,409.79,54.89
2019-04-20T09:00:00+00:00,aFRR_DownActivated,0,DK1,213.67,28.62
2019-04-20T09:00:00+00:00,aFRR_UpActivated,59,DK1,413.59,55.4
2019-04-20T08:00:00+00:00,aFRR_DownActivated,0.6,DK1,220.16,29.49
2019-04-20T08:00:00+00:00,aFRR_UpActivated,82.3,DK1,420.09,56.27
2019-04-20T07:00:00+00:00,aFRR_DownActivated,9,DK1,220.98,29.6
2019-04-20T07:00:00+00:00,aFRR_UpActivated,20.2,DK1,420.91,56.38
2019-04-20T06:00:00+00:00,aFRR_DownActivated,0,DK1,218.59,29.28
2019-04-20T06:00:00+00:00,aFRR_UpActivated,29.7,DK1,418.52,56.06
2019-04-20T05:00:00+00:00,aFRR_DownActivated,0,DK1,209.26,28.03
2019-04-20T05:00:00+00:00,aFRR_UpActivated,63.4,DK1,409.19,54.81
2019-04-20T04:00:00+00:00,aFRR_DownActivated,17.2,DK1,202.09,27.07
2019-04-20T04:00:00+00:00,aFRR_UpActivated,3.9,DK1,402.02,53.85
2019-04-20T03:00:00+00:00,aFRR_DownActivated,0,DK1,199.63,26.74
2019-04-20T03:00:00+00:00,aFRR_UpActivated,60.5,DK1,399.56,53.52
2019-04-20T02:00:00+00:00,aFRR_DownActivated,0,DK1,208.07,27.87
2019-04-20T02:00:00+00:00,aFRR_UpActivated,23.6,DK1,408,54.65
2019-04-20T01:00:00+00:00,aFRR_DownActivated,0,DK1,204.26,27.36
2019-04-20T01:00:00+00:00,aFRR_UpActivated,23.8,DK1,404.19,54.14
2019-04-20T00:00:00+00:00,aFRR_DownActivated,0,DK1,202.09,27.07
2019-04-20T00:00:00+00:00,aFRR_UpActivated,83.6,DK1,402.02,53.85
2019-04-19T23:00:00+00:00,aFRR_DownActivated,0,DK1,205.83,27.57
2019-04-19T23:00:00+00:00,aFRR_UpActivated,50.6,DK1,405.76,54.35
2019-04-19T22:00:00+00:00,aFRR_DownActivated,45.9,DK1,216.95,29.06
2019-04-19T22:00:00+00:00,aFRR_UpActivated,0.2,DK1,416.88,55.84
2019-04-19T21:00:00+00:00,aFRR_DownActivated,52.9,DK1,210.75,28.23
2019-04-19T21:00:00+00:00,aFRR_UpActivated,0,DK1,410.68,55.01
2019-04-19T20:00:00+00:00,aFRR_DownActivated,9.2,DK1,227.63,30.49
2019-04-19T20:00:00+00:00,aFRR_UpActivated,3.1,DK1,427.55,57.27
2019-04-19T19:00:00+00:00,aFRR_DownActivated,1.1,DK1,229.19,30.7
2019-04-19T19:00:00+00:00,aFRR_UpActivated,30.4,DK1,429.12,57.48
2019-04-19T18:00:00+00:00,aFRR_DownActivated,9.5,DK1,222.55,29.81
2019-04-19T18:00:00+00:00,aFRR_UpActivated,4.5,DK1,422.48,56.59
2019-04-19T17:00:00+00:00,aFRR_DownActivated,16.5,DK1,226.13,30.29
2019-04-19T17:00:00+00:00,aFRR_UpActivated,8.2,DK1,426.06,57.07
2019-04-19T16:00:00+00:00,aFRR_DownActivated,16.4,DK1,220.83,29.58
2019-04-19T16:00:00+00:00,aFRR_UpActivated,0.1,DK1,420.76,56.36
2019-04-19T15:00:00+00:00,aFRR_DownActivated,1.8,DK1,215.23,28.83
2019-04-19T15:00:00+00:00,aFRR_UpActivated,50.1,DK1,415.16,55.61
2019-04-19T14:00:00+00:00,aFRR_DownActivated,0,DK1,212.02,28.4
2019-04-19T14:00:00+00:00,aFRR_UpActivated,54.9,DK1,411.95,55.18
2019-04-19T13:00:00+00:00,aFRR_DownActivated,0,DK1,206.05,27.6
2019-04-19T13:00:00+00:00,aFRR_UpActivated,51.7,DK1,405.98,54.38
2019-04-19T12:00:00+00:00,aFRR_DownActivated,0,DK1,209.11,28.01
2019-04-19T12:00:00+00:00,aFRR_UpActivated,61.8,DK1,409.04,54.79
2019-04-19T11:00:00+00:00,aFRR_DownActivated,0,DK1,213.07,28.54
2019-04-19T11:00:00+00:00,aFRR_UpActivated,53.3,DK1,413,55.32
2019-04-19T10:00:00+00:00,aFRR_DownActivated,0,DK1,215.68,28.89
2019-04-19T10:00:00+00:00,aFRR_UpActivated,86.8,DK1,415.61,55.67
2019-04-19T09:00:00+00:00,aFRR_DownActivated,4.7,DK1,219.26,29.37
2019-04-19T09:00:00+00:00,aFRR_UpActivated,1.8,DK1,419.19,56.15
2019-04-19T08:00:00+00:00,aFRR_DownActivated,38.5,DK1,220.83,29.58
2019-04-19T08:00:00+00:00,aFRR_UpActivated,2.3,DK1,420.76,56.36
2019-04-19T07:00:00+00:00,aFRR_DownActivated,0,DK1,226.51,30.34
2019-04-19T07:00:00+00:00,aFRR_UpActivated,58.6,DK1,426.44,57.12
2019-04-19T06:00:00+00:00,aFRR_DownActivated,0,DK1,227.25,30.44
2019-04-19T06:00:00+00:00,aFRR_UpActivated,79.8,DK1,427.18,57.22
2019-04-19T05:00:00+00:00,aFRR_DownActivated,0,DK1,218.67,29.29
2019-04-19T05:00:00+00:00,aFRR_UpActivated,48,DK1,418.6,56.07
2019-04-19T04:00:00+00:00,aFRR_DownActivated,0.2,DK1,211.13,28.28
2019-04-19T04:00:00+00:00,aFRR_UpActivated,40.9,DK1,411.06,55.06
2019-04-19T03:00:00+00:00,aFRR_DownActivated,0.7,DK1,204.26,27.36
2019-04-19T03:00:00+00:00,aFRR_UpActivated,6.8,DK1,404.19,54.14
2019-04-19T02:00:00+00:00,aFRR_DownActivated,0.7,DK1,176.79,23.68
2019-04-19T02:00:00+00:00,aFRR_UpActivated,4.1,DK1,376.71,50.46
2019-04-19T01:00:00+00:00,aFRR_DownActivated,0,DK1,183.95,24.64
2019-04-19T01:00:00+00:00,aFRR_UpActivated,7.5,DK1,383.88,51.42
2019-04-19T00:00:00+00:00,aFRR_DownActivated,0.9,DK1,183.5,24.58
2019-04-19T00:00:00+00:00,aFRR_UpActivated,17.8,DK1,383.43,51.36
2019-04-18T23:00:00+00:00,aFRR_DownActivated,0.1,DK1,184.47,24.71
2019-04-18T23:00:00+00:00,aFRR_UpActivated,58.5,DK1,384.4,51.49
2019-04-18T22:00:00+00:00,aFRR_DownActivated,39.8,DK1,189.92,25.44
2019-04-18T22:00:00+00:00,aFRR_UpActivated,0,DK1,389.85,52.22
2019-04-18T21:00:00+00:00,aFRR_DownActivated,70.9,DK1,205.74,27.56
2019-04-18T21:00:00+00:00,aFRR_UpActivated,0,DK1,405.81,54.36
2019-04-18T20:00:00+00:00,aFRR_DownActivated,32.8,DK1,222.39,29.79
2019-04-18T20:00:00+00:00,aFRR_UpActivated,3.2,DK1,422.46,56.59
2019-04-18T19:00:00+00:00,aFRR_DownActivated,17.4,DK1,230.16,30.83
2019-04-18T19:00:00+00:00,aFRR_UpActivated,13.3,DK1,430.23,57.63
2019-04-18T18:00:00+00:00,aFRR_DownActivated,72.8,DK1,238.52,31.95
2019-04-18T18:00:00+00:00,aFRR_UpActivated,13,DK1,438.59,58.75
2019-04-18T17:00:00+00:00,aFRR_DownActivated,1.2,DK1,268.08,35.91
2019-04-18T17:00:00+00:00,aFRR_UpActivated,35.9,DK1,468.15,62.71
2019-04-18T16:00:00+00:00,aFRR_DownActivated,35.4,DK1,236.58,31.69
2019-04-18T16:00:00+00:00,aFRR_UpActivated,5.6,DK1,436.65,58.49
2019-04-18T15:00:00+00:00,aFRR_DownActivated,88.9,DK1,194.1,26
2019-04-18T15:00:00+00:00,aFRR_UpActivated,0,DK1,394.17,52.8
2019-04-18T14:00:00+00:00,aFRR_DownActivated,11,DK1,196.56,26.33
2019-04-18T14:00:00+00:00,aFRR_UpActivated,13.6,DK1,396.63,53.13
2019-04-18T13:00:00+00:00,aFRR_DownActivated,1.5,DK1,214.18,28.69
2019-04-18T13:00:00+00:00,aFRR_UpActivated,11.8,DK1,414.25,55.49
2019-04-18T12:00:00+00:00,aFRR_DownActivated,59.8,DK1,215,28.8
2019-04-18T12:00:00+00:00,aFRR_UpActivated,0,DK1,415.07,55.6
2019-04-18T11:00:00+00:00,aFRR_DownActivated,67.9,DK1,215.75,28.9
2019-04-18T11:00:00+00:00,aFRR_UpActivated,0,DK1,415.82,55.7
2019-04-18T10:00:00+00:00,aFRR_DownActivated,85.9,DK1,181.48,24.31
2019-04-18T10:00:00+00:00,aFRR_UpActivated,0,DK1,381.55,51.11
2019-04-18T09:00:00+00:00,aFRR_DownActivated,100,DK1,201.49,26.99
2019-04-18T09:00:00+00:00,aFRR_UpActivated,0,DK1,401.56,53.79
2019-04-18T08:00:00+00:00,aFRR_DownActivated,83.1,DK1,232.69,31.17
2019-04-18T08:00:00+00:00,aFRR_UpActivated,0,DK1,432.76,57.97
2019-04-18T07:00:00+00:00,aFRR_DownActivated,2.1,DK1,272.71,36.53
2019-04-18T07:00:00+00:00,aFRR_UpActivated,13.9,DK1,472.78,63.33
2019-04-18T06:00:00+00:00,aFRR_DownActivated,0,DK1,302.34,40.5
2019-04-18T06:00:00+00:00,aFRR_UpActivated,77.8,DK1,512.94,68.71
2019-04-18T05:00:00+00:00,aFRR_DownActivated,2.3,DK1,287.79,38.55
2019-04-18T05:00:00+00:00,aFRR_UpActivated,64.7,DK1,487.86,65.35
2019-04-18T04:00:00+00:00,aFRR_DownActivated,21.4,DK1,256.96,34.42
2019-04-18T04:00:00+00:00,aFRR_UpActivated,2.1,DK1,457.03,61.22
2019-04-18T03:00:00+00:00,aFRR_DownActivated,32.8,DK1,184.17,24.67
2019-04-18T03:00:00+00:00,aFRR_UpActivated,0,DK1,384.24,51.47
2019-04-18T02:00:00+00:00,aFRR_DownActivated,19.4,DK1,161.7,21.66
2019-04-18T02:00:00+00:00,aFRR_UpActivated,0.7,DK1,361.77,48.46
2019-04-18T01:00:00+00:00,aFRR_DownActivated,0,DK1,218.81,29.31
2019-04-18T01:00:00+00:00,aFRR_UpActivated,38.4,DK1,418.88,56.11
2019-04-18T00:00:00+00:00,aFRR_DownActivated,0.3,DK1,217.76,29.17
2019-04-18T00:00:00+00:00,aFRR_UpActivated,25.2,DK1,417.83,55.97
2019-04-17T23:00:00+00:00,aFRR_DownActivated,25.4,DK1,217.91,29.19
2019-04-17T23:00:00+00:00,aFRR_UpActivated,0,DK1,417.98,55.99
2019-04-17T22:00:00+00:00,aFRR_DownActivated,96.7,DK1,218.96,29.33
