id,Timestamp,Area,Product,Amount,Price_DKK,Price_EUR
3492,2019-04-12T10:00:00+00:00,DK1,FCR_Up_Purchased,11.9,40,5.36
3493,2019-04-12T09:00:00+00:00,DK1,FCR_Down_Expected,11,,
3494,2019-04-12T09:00:00+00:00,DK1,FCR_Up_Expected,11,,
3495,2019-04-12T09:00:00+00:00,DK1,FCR_Down_Purchased,14.8,30,4.02
3496,2019-04-12T09:00:00+00:00,DK1,FCR_Up_Purchased,12.2,40,5.36
3497,2019-04-12T08:00:00+00:00,DK1,FCR_Down_Expected,11,,
3498,2019-04-12T08:00:00+00:00,DK1,FCR_Up_Expected,11,,
3499,2019-04-12T08:00:00+00:00,DK1,FCR_Down_Purchased,14.8,30,4.02
3500,2019-04-12T08:00:00+00:00,DK1,FCR_Up_Purchased,12.2,40,5.36
3501,2019-04-12T07:00:00+00:00,DK1,FCR_Down_Expected,11,,
3502,2019-04-12T07:00:00+00:00,DK1,FCR_Up_Expected,11,,
3503,2019-04-12T07:00:00+00:00,DK1,FCR_Down_Purchased,14.8,30,4.02
3504,2019-04-12T07:00:00+00:00,DK1,FCR_Up_Purchased,12.2,40,5.36
3505,2019-04-12T06:00:00+00:00,DK1,FCR_Down_Expected,11,,
3506,2019-04-12T06:00:00+00:00,DK1,FCR_Up_Expected,11,,
3507,2019-04-12T06:00:00+00:00,DK1,FCR_Down_Purchased,14.8,30,4.02
3508,2019-04-12T06:00:00+00:00,DK1,FCR_Up_Purchased,12.2,40,5.36
3509,2019-04-12T05:00:00+00:00,DK1,FCR_Down_Expected,11,,
3510,2019-04-12T05:00:00+00:00,DK1,FCR_Up_Expected,11,,
3511,2019-04-12T05:00:00+00:00,DK1,FCR_Down_Purchased,13.3,22,2.95
3512,2019-04-12T05:00:00+00:00,DK1,FCR_Up_Purchased,12.1,50,6.7
3513,2019-04-12T04:00:00+00:00,DK1,FCR_Down_Expected,11,,
3514,2019-04-12T04:00:00+00:00,DK1,FCR_Up_Expected,11,,
3515,2019-04-12T04:00:00+00:00,DK1,FCR_Down_Purchased,13.3,22,2.95
3516,2019-04-12T04:00:00+00:00,DK1,FCR_Up_Purchased,12.1,50,6.7
3517,2019-04-12T03:00:00+00:00,DK1,FCR_Down_Expected,11,,
3518,2019-04-12T03:00:00+00:00,DK1,FCR_Up_Expected,11,,
3519,2019-04-12T03:00:00+00:00,DK1,FCR_Down_Purchased,13.3,22,2.95
3520,2019-04-12T03:00:00+00:00,DK1,FCR_Up_Purchased,12.1,50,6.7
3521,2019-04-12T02:00:00+00:00,DK1,FCR_Down_Expected,11,,
3522,2019-04-12T02:00:00+00:00,DK1,FCR_Up_Expected,11,,
3523,2019-04-12T02:00:00+00:00,DK1,FCR_Down_Purchased,13.3,22,2.95
3524,2019-04-12T02:00:00+00:00,DK1,FCR_Up_Purchased,12.1,50,6.7
3525,2019-04-12T01:00:00+00:00,DK1,FCR_Down_Expected,11,,
3526,2019-04-12T01:00:00+00:00,DK1,FCR_Up_Expected,11,,
3527,2019-04-12T01:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3528,2019-04-12T01:00:00+00:00,DK1,FCR_Up_Purchased,12.1,50,6.7
3529,2019-04-12T00:00:00+00:00,DK1,FCR_Down_Expected,11,,
3530,2019-04-12T00:00:00+00:00,DK1,FCR_Up_Expected,11,,
3531,2019-04-12T00:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3532,2019-04-12T00:00:00+00:00,DK1,FCR_Up_Purchased,12.1,50,6.7
3533,2019-04-11T23:00:00+00:00,DK1,FCR_Down_Expected,11,,
3534,2019-04-11T23:00:00+00:00,DK1,FCR_Up_Expected,11,,
3535,2019-04-11T23:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3536,2019-04-11T23:00:00+00:00,DK1,FCR_Up_Purchased,12.1,50,6.7
3537,2019-04-11T22:00:00+00:00,DK1,FCR_Down_Expected,11,,
3538,2019-04-11T22:00:00+00:00,DK1,FCR_Up_Expected,11,,
3539,2019-04-11T22:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3540,2019-04-11T22:00:00+00:00,DK1,FCR_Up_Purchased,12.1,50,6.7
3541,2019-04-11T21:00:00+00:00,DK1,FCR_Down_Expected,11,,
3542,2019-04-11T21:00:00+00:00,DK1,FCR_Up_Expected,11,,
3543,2019-04-11T21:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3544,2019-04-11T21:00:00+00:00,DK1,FCR_Up_Purchased,14.8,97,12.99
3545,2019-04-11T20:00:00+00:00,DK1,FCR_Down_Expected,11,,
3546,2019-04-11T20:00:00+00:00,DK1,FCR_Up_Expected,11,,
3547,2019-04-11T20:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3548,2019-04-11T20:00:00+00:00,DK1,FCR_Up_Purchased,14.8,97,12.99
3549,2019-04-11T19:00:00+00:00,DK1,FCR_Down_Expected,11,,
3550,2019-04-11T19:00:00+00:00,DK1,FCR_Up_Expected,11,,
3551,2019-04-11T19:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3552,2019-04-11T19:00:00+00:00,DK1,FCR_Up_Purchased,14.8,97,12.99
3553,2019-04-11T18:00:00+00:00,DK1,FCR_Down_Expected,11,,
3554,2019-04-11T18:00:00+00:00,DK1,FCR_Up_Expected,11,,
3555,2019-04-11T18:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3556,2019-04-11T18:00:00+00:00,DK1,FCR_Up_Purchased,14.8,97,12.99
3557,2019-04-11T17:00:00+00:00,DK1,FCR_Down_Expected,11,,
3558,2019-04-11T17:00:00+00:00,DK1,FCR_Up_Expected,11,,
3559,2019-04-11T17:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3560,2019-04-11T17:00:00+00:00,DK1,FCR_Up_Purchased,14.3,97,12.99
3561,2019-04-11T16:00:00+00:00,DK1,FCR_Down_Expected,11,,
3562,2019-04-11T16:00:00+00:00,DK1,FCR_Up_Expected,11,,
3563,2019-04-11T16:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3564,2019-04-11T16:00:00+00:00,DK1,FCR_Up_Purchased,14.3,97,12.99
3565,2019-04-11T15:00:00+00:00,DK1,FCR_Down_Expected,11,,
3566,2019-04-11T15:00:00+00:00,DK1,FCR_Up_Expected,11,,
3567,2019-04-11T15:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3568,2019-04-11T15:00:00+00:00,DK1,FCR_Up_Purchased,14.3,97,12.99
3569,2019-04-11T14:00:00+00:00,DK1,FCR_Down_Expected,11,,
3570,2019-04-11T14:00:00+00:00,DK1,FCR_Up_Expected,11,,
3571,2019-04-11T14:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3572,2019-04-11T14:00:00+00:00,DK1,FCR_Up_Purchased,14.3,97,12.99
3573,2019-04-11T13:00:00+00:00,DK1,FCR_Down_Expected,11,,
3574,2019-04-11T13:00:00+00:00,DK1,FCR_Up_Expected,11,,
3575,2019-04-11T13:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3576,2019-04-11T13:00:00+00:00,DK1,FCR_Up_Purchased,14.3,97,12.99
3577,2019-04-11T12:00:00+00:00,DK1,FCR_Down_Expected,11,,
3578,2019-04-11T12:00:00+00:00,DK1,FCR_Up_Expected,11,,
3579,2019-04-11T12:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3580,2019-04-11T12:00:00+00:00,DK1,FCR_Up_Purchased,14.3,97,12.99
3581,2019-04-11T11:00:00+00:00,DK1,FCR_Down_Expected,11,,
3582,2019-04-11T11:00:00+00:00,DK1,FCR_Up_Expected,11,,
3583,2019-04-11T11:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3584,2019-04-11T11:00:00+00:00,DK1,FCR_Up_Purchased,14.3,97,12.99
3585,2019-04-11T10:00:00+00:00,DK1,FCR_Down_Expected,11,,
3586,2019-04-11T10:00:00+00:00,DK1,FCR_Up_Expected,11,,
3587,2019-04-11T10:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3588,2019-04-11T10:00:00+00:00,DK1,FCR_Up_Purchased,14.3,97,12.99
3589,2019-04-11T09:00:00+00:00,DK1,FCR_Down_Expected,11,,
3590,2019-04-11T09:00:00+00:00,DK1,FCR_Up_Expected,11,,
3591,2019-04-11T09:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3592,2019-04-11T09:00:00+00:00,DK1,FCR_Up_Purchased,14.3,97,12.99
3593,2019-04-11T08:00:00+00:00,DK1,FCR_Down_Expected,11,,
3594,2019-04-11T08:00:00+00:00,DK1,FCR_Up_Expected,11,,
3595,2019-04-11T08:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3596,2019-04-11T08:00:00+00:00,DK1,FCR_Up_Purchased,14.3,97,12.99
3597,2019-04-11T07:00:00+00:00,DK1,FCR_Down_Expected,11,,
3598,2019-04-11T07:00:00+00:00,DK1,FCR_Up_Expected,11,,
3599,2019-04-11T07:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3600,2019-04-11T07:00:00+00:00,DK1,FCR_Up_Purchased,14.3,97,12.99
3601,2019-04-11T06:00:00+00:00,DK1,FCR_Down_Expected,11,,
3602,2019-04-11T06:00:00+00:00,DK1,FCR_Up_Expected,11,,
3603,2019-04-11T06:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3604,2019-04-11T06:00:00+00:00,DK1,FCR_Up_Purchased,14.3,97,12.99
3605,2019-04-11T05:00:00+00:00,DK1,FCR_Down_Expected,11,,
3606,2019-04-11T05:00:00+00:00,DK1,FCR_Up_Expected,11,,
3607,2019-04-11T05:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3608,2019-04-11T05:00:00+00:00,DK1,FCR_Up_Purchased,13.3,97,12.99
3609,2019-04-11T04:00:00+00:00,DK1,FCR_Down_Expected,11,,
3610,2019-04-11T04:00:00+00:00,DK1,FCR_Up_Expected,11,,
3611,2019-04-11T04:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3612,2019-04-11T04:00:00+00:00,DK1,FCR_Up_Purchased,13.3,97,12.99
3613,2019-04-11T03:00:00+00:00,DK1,FCR_Down_Expected,11,,
3614,2019-04-11T03:00:00+00:00,DK1,FCR_Up_Expected,11,,
3615,2019-04-11T03:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3616,2019-04-11T03:00:00+00:00,DK1,FCR_Up_Purchased,13.3,97,12.99
3617,2019-04-11T02:00:00+00:00,DK1,FCR_Down_Expected,11,,
3618,2019-04-11T02:00:00+00:00,DK1,FCR_Up_Expected,11,,
3619,2019-04-11T02:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3620,2019-04-11T02:00:00+00:00,DK1,FCR_Up_Purchased,13.3,97,12.99
3621,2019-04-11T01:00:00+00:00,DK1,FCR_Down_Expected,11,,
3622,2019-04-11T01:00:00+00:00,DK1,FCR_Up_Expected,11,,
3623,2019-04-11T01:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3624,2019-04-11T01:00:00+00:00,DK1,FCR_Up_Purchased,13.3,97,12.99
3625,2019-04-11T00:00:00+00:00,DK1,FCR_Down_Expected,11,,
3626,2019-04-11T00:00:00+00:00,DK1,FCR_Up_Expected,11,,
3627,2019-04-11T00:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3628,2019-04-11T00:00:00+00:00,DK1,FCR_Up_Purchased,13.3,97,12.99
3629,2019-04-10T23:00:00+00:00,DK1,FCR_Down_Expected,11,,
3630,2019-04-10T23:00:00+00:00,DK1,FCR_Up_Expected,11,,
3631,2019-04-10T23:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3632,2019-04-10T23:00:00+00:00,DK1,FCR_Up_Purchased,13.3,97,12.99
3633,2019-04-10T22:00:00+00:00,DK1,FCR_Down_Expected,11,,
3634,2019-04-10T22:00:00+00:00,DK1,FCR_Up_Expected,11,,
3635,2019-04-10T22:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3636,2019-04-10T22:00:00+00:00,DK1,FCR_Up_Purchased,13.3,97,12.99
3637,2019-04-10T21:00:00+00:00,DK1,FCR_Down_Expected,11,,
3638,2019-04-10T21:00:00+00:00,DK1,FCR_Up_Expected,11,,
3639,2019-04-10T21:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3640,2019-04-10T21:00:00+00:00,DK1,FCR_Up_Purchased,12.6,50,6.7
3641,2019-04-10T20:00:00+00:00,DK1,FCR_Down_Expected,11,,
3642,2019-04-10T20:00:00+00:00,DK1,FCR_Up_Expected,11,,
3643,2019-04-10T20:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3644,2019-04-10T20:00:00+00:00,DK1,FCR_Up_Purchased,12.6,50,6.7
3645,2019-04-10T19:00:00+00:00,DK1,FCR_Down_Expected,11,,
3646,2019-04-10T19:00:00+00:00,DK1,FCR_Up_Expected,11,,
3647,2019-04-10T19:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3648,2019-04-10T19:00:00+00:00,DK1,FCR_Up_Purchased,12.6,50,6.7
3649,2019-04-10T18:00:00+00:00,DK1,FCR_Down_Expected,11,,
3650,2019-04-10T18:00:00+00:00,DK1,FCR_Up_Expected,11,,
3651,2019-04-10T18:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3652,2019-04-10T18:00:00+00:00,DK1,FCR_Up_Purchased,12.6,50,6.7
3653,2019-04-10T17:00:00+00:00,DK1,FCR_Down_Expected,11,,
3654,2019-04-10T17:00:00+00:00,DK1,FCR_Up_Expected,11,,
3655,2019-04-10T17:00:00+00:00,DK1,FCR_Down_Purchased,14.3,30,4.02
3656,2019-04-10T17:00:00+00:00,DK1,FCR_Up_Purchased,12.6,50,6.7
3657,2019-04-10T16:00:00+00:00,DK1,FCR_Down_Expected,11,,
3658,2019-04-10T16:00:00+00:00,DK1,FCR_Up_Expected,11,,
3659,2019-04-10T16:00:00+00:00,DK1,FCR_Down_Purchased,14.3,30,4.02
3660,2019-04-10T16:00:00+00:00,DK1,FCR_Up_Purchased,12.6,50,6.7
3661,2019-04-10T15:00:00+00:00,DK1,FCR_Down_Expected,11,,
3662,2019-04-10T15:00:00+00:00,DK1,FCR_Up_Expected,11,,
3663,2019-04-10T15:00:00+00:00,DK1,FCR_Down_Purchased,14.3,30,4.02
3664,2019-04-10T15:00:00+00:00,DK1,FCR_Up_Purchased,12.6,50,6.7
3665,2019-04-10T14:00:00+00:00,DK1,FCR_Down_Expected,11,,
3666,2019-04-10T14:00:00+00:00,DK1,FCR_Up_Expected,11,,
3667,2019-04-10T14:00:00+00:00,DK1,FCR_Down_Purchased,14.3,30,4.02
3668,2019-04-10T14:00:00+00:00,DK1,FCR_Up_Purchased,12.6,50,6.7
3669,2019-04-10T13:00:00+00:00,DK1,FCR_Down_Expected,11,,
3670,2019-04-10T13:00:00+00:00,DK1,FCR_Up_Expected,11,,
3671,2019-04-10T13:00:00+00:00,DK1,FCR_Down_Purchased,14.3,30,4.02
3672,2019-04-10T13:00:00+00:00,DK1,FCR_Up_Purchased,12.6,50,6.7
3673,2019-04-10T12:00:00+00:00,DK1,FCR_Down_Expected,11,,
3674,2019-04-10T12:00:00+00:00,DK1,FCR_Up_Expected,11,,
3675,2019-04-10T12:00:00+00:00,DK1,FCR_Down_Purchased,14.3,30,4.02
3676,2019-04-10T12:00:00+00:00,DK1,FCR_Up_Purchased,12.6,50,6.7
3677,2019-04-10T11:00:00+00:00,DK1,FCR_Down_Expected,11,,
3678,2019-04-10T11:00:00+00:00,DK1,FCR_Up_Expected,11,,
3679,2019-04-10T11:00:00+00:00,DK1,FCR_Down_Purchased,14.3,30,4.02
3680,2019-04-10T11:00:00+00:00,DK1,FCR_Up_Purchased,12.6,50,6.7
3681,2019-04-10T10:00:00+00:00,DK1,FCR_Down_Expected,11,,
3682,2019-04-10T10:00:00+00:00,DK1,FCR_Up_Expected,11,,
3683,2019-04-10T10:00:00+00:00,DK1,FCR_Down_Purchased,14.3,30,4.02
3684,2019-04-10T10:00:00+00:00,DK1,FCR_Up_Purchased,12.6,50,6.7
3685,2019-04-10T09:00:00+00:00,DK1,FCR_Down_Expected,11,,
3686,2019-04-10T09:00:00+00:00,DK1,FCR_Up_Expected,11,,
3687,2019-04-10T09:00:00+00:00,DK1,FCR_Down_Purchased,14.3,30,4.02
3688,2019-04-10T09:00:00+00:00,DK1,FCR_Up_Purchased,12.6,50,6.7
3689,2019-04-10T08:00:00+00:00,DK1,FCR_Down_Expected,11,,
3690,2019-04-10T08:00:00+00:00,DK1,FCR_Up_Expected,11,,
3691,2019-04-10T08:00:00+00:00,DK1,FCR_Down_Purchased,14.3,30,4.02
3692,2019-04-10T08:00:00+00:00,DK1,FCR_Up_Purchased,12.6,50,6.7
3693,2019-04-10T07:00:00+00:00,DK1,FCR_Down_Expected,11,,
3694,2019-04-10T07:00:00+00:00,DK1,FCR_Up_Expected,11,,
3695,2019-04-10T07:00:00+00:00,DK1,FCR_Down_Purchased,14.3,30,4.02
3696,2019-04-10T07:00:00+00:00,DK1,FCR_Up_Purchased,12.6,50,6.7
3697,2019-04-10T06:00:00+00:00,DK1,FCR_Down_Expected,11,,
3698,2019-04-10T06:00:00+00:00,DK1,FCR_Up_Expected,11,,
3699,2019-04-10T06:00:00+00:00,DK1,FCR_Down_Purchased,14.3,30,4.02
3700,2019-04-10T06:00:00+00:00,DK1,FCR_Up_Purchased,12.6,50,6.7
3701,2019-04-10T05:00:00+00:00,DK1,FCR_Down_Expected,11,,
3702,2019-04-10T05:00:00+00:00,DK1,FCR_Up_Expected,11,,
3703,2019-04-10T05:00:00+00:00,DK1,FCR_Down_Purchased,13.3,22,2.95
3704,2019-04-10T05:00:00+00:00,DK1,FCR_Up_Purchased,11.6,50,6.7
3705,2019-04-10T04:00:00+00:00,DK1,FCR_Down_Expected,11,,
3706,2019-04-10T04:00:00+00:00,DK1,FCR_Up_Expected,11,,
3707,2019-04-10T04:00:00+00:00,DK1,FCR_Down_Purchased,13.3,22,2.95
3708,2019-04-10T04:00:00+00:00,DK1,FCR_Up_Purchased,11.6,50,6.7
3709,2019-04-10T03:00:00+00:00,DK1,FCR_Down_Expected,11,,
3710,2019-04-10T03:00:00+00:00,DK1,FCR_Up_Expected,11,,
3711,2019-04-10T03:00:00+00:00,DK1,FCR_Down_Purchased,13.3,22,2.95
3712,2019-04-10T03:00:00+00:00,DK1,FCR_Up_Purchased,11.6,50,6.7
3713,2019-04-10T02:00:00+00:00,DK1,FCR_Down_Expected,11,,
3714,2019-04-10T02:00:00+00:00,DK1,FCR_Up_Expected,11,,
3715,2019-04-10T02:00:00+00:00,DK1,FCR_Down_Purchased,13.3,22,2.95
3716,2019-04-10T02:00:00+00:00,DK1,FCR_Up_Purchased,11.6,50,6.7
3717,2019-04-10T01:00:00+00:00,DK1,FCR_Down_Expected,11,,
3718,2019-04-10T01:00:00+00:00,DK1,FCR_Up_Expected,11,,
3719,2019-04-10T01:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3720,2019-04-10T01:00:00+00:00,DK1,FCR_Up_Purchased,11.6,50,6.7
3721,2019-04-10T00:00:00+00:00,DK1,FCR_Down_Expected,11,,
3722,2019-04-10T00:00:00+00:00,DK1,FCR_Up_Expected,11,,
3723,2019-04-10T00:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3724,2019-04-10T00:00:00+00:00,DK1,FCR_Up_Purchased,11.6,50,6.7
3725,2019-04-09T23:00:00+00:00,DK1,FCR_Down_Expected,11,,
3726,2019-04-09T23:00:00+00:00,DK1,FCR_Up_Expected,11,,
3727,2019-04-09T23:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3728,2019-04-09T23:00:00+00:00,DK1,FCR_Up_Purchased,11.6,50,6.7
3729,2019-04-09T22:00:00+00:00,DK1,FCR_Down_Expected,11,,
3730,2019-04-09T22:00:00+00:00,DK1,FCR_Up_Expected,11,,
3731,2019-04-09T22:00:00+00:00,DK1,FCR_Down_Purchased,11.7,10,1.34
3732,2019-04-09T22:00:00+00:00,DK1,FCR_Up_Purchased,11.6,50,6.7
3733,2019-04-09T21:00:00+00:00,DK1,FCR_Down_Expected,11,,
3734,2019-04-09T21:00:00+00:00,DK1,FCR_Up_Expected,11,,
3735,2019-04-09T21:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3736,2019-04-09T21:00:00+00:00,DK1,FCR_Up_Purchased,14.1,50,6.7
3737,2019-04-09T20:00:00+00:00,DK1,FCR_Down_Expected,11,,
3738,2019-04-09T20:00:00+00:00,DK1,FCR_Up_Expected,11,,
3739,2019-04-09T20:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3740,2019-04-09T20:00:00+00:00,DK1,FCR_Up_Purchased,14.1,50,6.7
3741,2019-04-09T19:00:00+00:00,DK1,FCR_Down_Expected,11,,
3742,2019-04-09T19:00:00+00:00,DK1,FCR_Up_Expected,11,,
3743,2019-04-09T19:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3744,2019-04-09T19:00:00+00:00,DK1,FCR_Up_Purchased,14.1,50,6.7
3745,2019-04-09T18:00:00+00:00,DK1,FCR_Down_Expected,11,,
3746,2019-04-09T18:00:00+00:00,DK1,FCR_Up_Expected,11,,
3747,2019-04-09T18:00:00+00:00,DK1,FCR_Down_Purchased,12.7,10,1.34
3748,2019-04-09T18:00:00+00:00,DK1,FCR_Up_Purchased,14.1,50,6.7
3749,2019-04-09T17:00:00+00:00,DK1,FCR_Down_Expected,11,,
3750,2019-04-09T17:00:00+00:00,DK1,FCR_Up_Expected,11,,
3751,2019-04-09T17:00:00+00:00,DK1,FCR_Down_Purchased,14.3,30,4.02
3752,2019-04-09T17:00:00+00:00,DK1,FCR_Up_Purchased,14.1,50,6.7
3753,2019-04-09T16:00:00+00:00,DK1,FCR_Down_Expected,11,,
3754,2019-04-09T16:00:00+00:00,DK1,FCR_Up_Expected,11,,
3755,2019-04-09T16:00:00+00:00,DK1,FCR_Down_Purchased,14.3,30,4.02
3756,2019-04-09T16:00:00+00:00,DK1,FCR_Up_Purchased,14.1,50,6.7
3757,2019-04-09T15:00:00+00:00,DK1,FCR_Down_Expected,11,,
3758,2019-04-09T15:00:00+00:00,DK1,FCR_Up_Expected,11,,
3759,2019-04-09T15:00:00+00:00,DK1,FCR_Down_Purchased,14.3,30,4.02
3760,2019-04-09T15:00:00+00:00,DK1,FCR_Up_Purchased,14.1,50,6.7
3761,2019-04-09T14:00:00+00:00,DK1,FCR_Down_Expected,11,,
3762,2019-04-09T14:00:00+00:00,DK1,FCR_Up_Expected,11,,
3763,2019-04-09T14:00:00+00:00,DK1,FCR_Down_Purchased,14.3,30,4.02
3764,2019-04-09T14:00:00+00:00,DK1,FCR_Up_Purchased,14.1,50,6.7
3765,2019-04-09T13:00:00+00:00,DK1,FCR_Down_Expected,11,,
3766,2019-04-09T13:00:00+00:00,DK1,FCR_Up_Expected,11,,
3767,2019-04-09T13:00:00+00:00,DK1,FCR_Down_Purchased,14.8,30,4.02
3768,2019-04-09T13:00:00+00:00,DK1,FCR_Up_Purchased,13.1,50,6.7
3769,2019-04-09T12:00:00+00:00,DK1,FCR_Down_Expected,11,,
3770,2019-04-09T12:00:00+00:00,DK1,FCR_Up_Expected,11,,
3771,2019-04-09T12:00:00+00:00,DK1,FCR_Down_Purchased,14.8,30,4.02
3772,2019-04-09T12:00:00+00:00,DK1,FCR_Up_Purchased,13.1,50,6.7
3773,2019-04-09T11:00:00+00:00,DK1,FCR_Down_Expected,11,,
3774,2019-04-09T11:00:00+00:00,DK1,FCR_Up_Expected,11,,
3775,2019-04-09T11:00:00+00:00,DK1,FCR_Down_Purchased,14.8,30,4.02
3776,2019-04-09T11:00:00+00:00,DK1,FCR_Up_Purchased,13.1,50,6.7
3777,2019-04-09T10:00:00+00:00,DK1,FCR_Down_Expected,11,,
3778,2019-04-09T10:00:00+00:00,DK1,FCR_Up_Expected,11,,
3779,2019-04-09T10:00:00+00:00,DK1,FCR_Down_Purchased,14.8,30,4.02
3780,2019-04-09T10:00:00+00:00,DK1,FCR_Up_Purchased,13.1,50,6.7
3781,2019-04-09T09:00:00+00:00,DK1,FCR_Down_Expected,11,,
3782,2019-04-09T09:00:00+00:00,DK1,FCR_Up_Expected,11,,
3783,2019-04-09T09:00:00+00:00,DK1,FCR_Down_Purchased,14.8,30,4.02
3784,2019-04-09T09:00:00+00:00,DK1,FCR_Up_Purchased,14.6,50,6.7
3785,2019-04-09T08:00:00+00:00,DK1,FCR_Down_Expected,11,,
3786,2019-04-09T08:00:00+00:00,DK1,FCR_Up_Expected,11,,
3787,2019-04-09T08:00:00+00:00,DK1,FCR_Down_Purchased,14.8,30,4.02
3788,2019-04-09T08:00:00+00:00,DK1,FCR_Up_Purchased,14.6,50,6.7
3789,2019-04-09T07:00:00+00:00,DK1,FCR_Down_Expected,11,,
3790,2019-04-09T07:00:00+00:00,DK1,FCR_Up_Expected,11,,
3791,2019-04-09T07:00:00+00:00,DK1,FCR_Down_Purchased,14.8,30,4.02
3792,2019-04-09T07:00:00+00:00,DK1,FCR_Up_Purchased,14.6,50,6.7
3793,2019-04-09T06:00:00+00:00,DK1,FCR_Down_Expected,11,,
3794,2019-04-09T06:00:00+00:00,DK1,FCR_Up_Expected,11,,
3795,2019-04-09T06:00:00+00:00,DK1,FCR_Down_Purchased,14.8,30,4.02
3796,2019-04-09T06:00:00+00:00,DK1,FCR_Up_Purchased,14.6,50,6.7
3797,2019-04-09T05:00:00+00:00,DK1,FCR_Down_Expected,11,,
3798,2019-04-09T05:00:00+00:00,DK1,FCR_Up_Expected,11,,
3799,2019-04-09T05:00:00+00:00,DK1,FCR_Down_Purchased,13.3,22,2.95
3800,2019-04-09T05:00:00+00:00,DK1,FCR_Up_Purchased,11.6,50,6.7
3801,2019-04-09T04:00:00+00:00,DK1,FCR_Down_Expected,11,,
3802,2019-04-09T04:00:00+00:00,DK1,FCR_Up_Expected,11,,
3803,2019-04-09T04:00:00+00:00,DK1,FCR_Down_Purchased,13.3,22,2.95
3804,2019-04-09T04:00:00+00:00,DK1,FCR_Up_Purchased,11.6,50,6.7
3805,2019-04-09T03:00:00+00:00,DK1,FCR_Down_Expected,11,,
3806,2019-04-09T03:00:00+00:00,DK1,FCR_Up_Expected,11,,
3807,2019-04-09T03:00:00+00:00,DK1,FCR_Down_Purchased,13.3,22,2.95
3808,2019-04-09T03:00:00+00:00,DK1,FCR_Up_Purchased,11.6,50,6.7
3809,2019-04-09T02:00:00+00:00,DK1,FCR_Down_Expected,11,,
3810,2019-04-09T02:00:00+00:00,DK1,FCR_Up_Expected,11,,
3811,2019-04-09T02:00:00+00:00,DK1,FCR_Down_Purchased,13.3,22,2.95
3812,2019-04-09T02:00:00+00:00,DK1,FCR_Up_Purchased,11.6,50,6.7
3813,2019-04-09T01:00:00+00:00,DK1,FCR_Down_Expected,11,,
3814,2019-04-09T01:00:00+00:00,DK1,FCR_Up_Expected,11,,
3815,2019-04-09T01:00:00+00:00,DK1,FCR_Down_Purchased,11.8,9,1.21
3816,2019-04-09T01:00:00+00:00,DK1,FCR_Up_Purchased,13.1,50,6.7
3817,2019-04-09T00:00:00+00:00,DK1,FCR_Down_Expected,11,,
3818,2019-04-09T00:00:00+00:00,DK1,FCR_Up_Expected,11,,
3819,2019-04-09T00:00:00+00:00,DK1,FCR_Down_Purchased,11.8,9,1.21
